Date,Event,ROUND,TIME,Results_1,Results_2,Fighter_1,Fighter_2,WEIGHT CLASS,STR_1,STR_2,TD_1,TD_2,SUB_1,SUB_2,PASS_1,PASS_2,METHOD_result,METHOD_note
2013-12-06,UFC Fight Night: Hunt vs Bigfoot,3,5:00,win,,Krzysztof Jotko,Bruno Santos,Middleweight,17,12,1,1,0,1,1,4,U-DEC,
2013-12-06,UFC Fight Night: Hunt vs Bigfoot,1,0:43,win,,Alex Garcia,Ben Wall,Welterweight,9,1,0,0,0,0,0,0,KO/TKO,Punch
2013-11-30,The Ultimate Fighter: Team Rousey vs. Team Tate Finale,1,2:38,win,,Nate Diaz,Gray Maynard,Lightweight,33,5,0,1,0,0,0,0,KO/TKO,Punches
2013-11-30,The Ultimate Fighter: Team Rousey vs. Team Tate Finale,1,4:59,win,,Julianna Pena,Jessica Rakoczy,Women's Bantamweight,33,4,2,0,0,0,4,0,KO/TKO,Punches
2013-11-30,The Ultimate Fighter: Team Rousey vs. Team Tate Finale,2,2:10,win,,Chris Holdsworth,Davey Grant,Bantamweight,15,18,1,0,1,0,2,0,SUB,Rear Naked Choke
2013-11-30,The Ultimate Fighter: Team Rousey vs. Team Tate Finale,3,5:00,win,,Jessamyn Duke,Peggy Morgan,Women's Bantamweight,123,34,1,0,3,0,0,1,U-DEC,
2013-11-30,The Ultimate Fighter: Team Rousey vs. Team Tate Finale,3,5:00,win,,Raquel Pennington,Roxanne Modafferi,Women's Bantamweight,80,42,1,0,1,0,2,0,U-DEC,
2013-11-30,The Ultimate Fighter: Team Rousey vs. Team Tate Finale,1,0:25,win,,Akira Corassani,Maximo Blanco,Featherweight,1,5,0,1,0,0,0,0,DQ,
2013-11-30,The Ultimate Fighter: Team Rousey vs. Team Tate Finale,3,5:00,win,,Tom Niinimaki,Rani Yahya,Featherweight,17,15,4,2,0,4,5,2,S-DEC,
2013-11-30,The Ultimate Fighter: Team Rousey vs. Team Tate Finale,3,5:00,win,,Jared Rosholt,Walt Harris,Heavyweight,33,18,1,0,0,0,0,0,U-DEC,
2013-11-30,The Ultimate Fighter: Team Rousey vs. Team Tate Finale,3,5:00,win,,Sean Spencer,Drew Dober,Welterweight,105,61,0,0,0,0,0,0,U-DEC,
2013-11-30,The Ultimate Fighter: Team Rousey vs. Team Tate Finale,2,4:31,win,,Joshua Sampo,Ryan Benoit,Flyweight,28,18,2,0,5,1,7,2,SUB,Rear Naked Choke
2013-11-16,UFC 167: St-Pierre vs Hendricks,5,5:00,win,,Georges St-Pierre,Johny Hendricks,Welterweight,101,85,3,2,1,0,0,0,S-DEC,
2013-11-16,UFC 167: St-Pierre vs Hendricks,1,4:05,win,,Rashad Evans,Chael Sonnen,Light Heavyweight,20,3,1,0,0,0,3,0,KO/TKO,Punches
2013-11-16,UFC 167: St-Pierre vs Hendricks,3,5:00,win,,Robbie Lawler,Rory MacDonald,Welterweight,44,37,0,4,0,1,2,2,S-DEC,
2013-11-16,UFC 167: St-Pierre vs Hendricks,1,4:38,win,,Tyron Woodley,Josh Koscheck,Welterweight,22,5,0,0,0,0,0,0,KO/TKO,Punch
2013-11-16,UFC 167: St-Pierre vs Hendricks,3,5:00,win,,Ali Bagautinov,Tim Elliott,Flyweight,43,48,1,2,0,1,0,0,U-DEC,
2013-11-16,UFC 167: St-Pierre vs Hendricks,2,3:49,win,,Donald Cerrone,Evan Dunham,Lightweight,32,24,1,0,1,0,2,0,SUB,Triangle Choke
2013-11-16,UFC 167: St-Pierre vs Hendricks,3,5:00,win,,Thales Leites,Ed Herman,Middleweight,20,14,3,0,0,0,13,0,U-DEC,
2013-11-16,UFC 167: St-Pierre vs Hendricks,3,5:00,win,,Rick Story,Brian Ebersole,Welterweight,71,42,2,0,0,0,2,0,U-DEC,
2013-11-16,UFC 167: St-Pierre vs Hendricks,3,5:00,win,,Erik Perez,Edwin Figueroa,Bantamweight,50,18,7,0,0,0,5,0,U-DEC,
2013-11-16,UFC 167: St-Pierre vs Hendricks,3,5:00,win,,Jason High,Anthony Lapsley,Welterweight,5,8,4,0,4,0,11,1,U-DEC,
2013-11-16,UFC 167: St-Pierre vs Hendricks,3,5:00,win,,Sergio Pettis,Will Campuzano,Bantamweight,81,41,2,4,3,0,5,2,U-DEC,
2013-11-16,UFC 167: St-Pierre vs Hendricks,2,1:22,win,,Gian Villante,Cody Donovan,Light Heavyweight,43,51,1,0,0,0,1,0,KO/TKO,Punch
2013-11-09,UFC Fight Night: Belfort vs Henderson 2,1,1:17,win,,Vitor Belfort,Dan Henderson,Light Heavyweight,12,1,0,0,0,0,0,0,KO/TKO,Kick
2013-11-09,UFC Fight Night: Belfort vs Henderson 2,3,5:00,win,,Cezar Ferreira,Daniel Sarafian,Middleweight,15,21,3,0,0,0,5,0,S-DEC,
2013-11-09,UFC Fight Night: Belfort vs Henderson 2,1,1:18,win,,Rafael Feijao,Igor Pokrajac,Light Heavyweight,16,9,0,0,0,0,0,0,KO/TKO,Knee
2013-11-09,UFC Fight Night: Belfort vs Henderson 2,1,2:10,win,,Brandon Thatch,Paulo Thiago,Welterweight,12,5,0,1,0,0,0,0,KO/TKO,Knee
2013-11-09,UFC Fight Night: Belfort vs Henderson 2,3,5:00,win,,Ryan LaFlare,Santiago Ponzinibbio,Welterweight,75,25,5,0,0,0,7,0,U-DEC,
2013-11-09,UFC Fight Night: Belfort vs Henderson 2,1,0:40,win,,Jeremy Stephens,Rony Jason,Featherweight,3,1,0,0,0,0,0,0,KO/TKO,Kick
2013-11-09,UFC Fight Night: Belfort vs Henderson 2,1,1:42,win,,Sam Sicilia,Godofredo Pepey,Featherweight,11,3,1,0,0,0,1,0,KO/TKO,Punches
2013-11-09,UFC Fight Night: Belfort vs Henderson 2,1,3:31,win,,Omari Akhmedov,Thiago Perpetuo,Middleweight,14,18,1,1,1,0,1,2,KO/TKO,
2013-11-09,UFC Fight Night: Belfort vs Henderson 2,1,2:38,win,,Thiago Tavares,Justin Salas,Lightweight,7,4,1,0,1,0,2,1,SUB,Rear Naked Choke
2013-11-09,UFC Fight Night: Belfort vs Henderson 2,2,2:49,win,,Adriano Martins,Daron Cruickshank,Lightweight,16,8,1,0,1,0,3,0,SUB,Armbar
2013-11-09,UFC Fight Night: Belfort vs Henderson 2,3,3:19,win,,Dustin Ortiz,Jose Maria,Flyweight,55,43,4,2,0,2,7,1,KO/TKO,Punches
2013-11-06,UFC Fight Night: Fight for the Troops 3,1,4:40,win,,Tim Kennedy,Rafael Natal,Middleweight,13,13,0,0,0,0,0,0,KO/TKO,Punch
2013-11-06,UFC Fight Night: Fight for the Troops 3,3,5:00,win,,Alexis Davis,Liz Carmouche,Women's Bantamweight,50,43,1,1,0,0,1,0,U-DEC,
2013-11-06,UFC Fight Night: Fight for the Troops 3,3,1:39,win,,Yoel Romero,Ronny Markes,Middleweight,50,18,0,2,0,0,0,1,KO/TKO,Punch
2013-11-06,UFC Fight Night: Fight for the Troops 3,3,5:00,win,,Rustam Khabilov,Jorge Masvidal,Lightweight,32,38,2,1,1,0,0,0,U-DEC,
2013-11-06,UFC Fight Night: Fight for the Troops 3,2,1:41,win,,Michael Chiesa,Colton Smith,Lightweight,7,4,1,2,2,1,3,1,SUB,Rear Naked Choke
2013-11-06,UFC Fight Night: Fight for the Troops 3,1,3:50,win,,Bobby Green,James Krause,Lightweight,20,22,0,0,0,0,0,0,KO/TKO,Kick
2013-11-06,UFC Fight Night: Fight for the Troops 3,2,2:20,win,,Francisco Rivera,George Roop,Bantamweight,27,23,0,1,0,0,0,0,KO/TKO,Punch
2013-11-06,UFC Fight Night: Fight for the Troops 3,3,5:00,win,,Dennis Bermudez,Steven Siler,Featherweight,44,23,6,0,4,3,3,0,U-DEC,
2013-11-06,UFC Fight Night: Fight for the Troops 3,1,3:56,win,,Amanda Nunes,Germaine de Randamie,Women's Bantamweight,14,1,1,0,0,0,1,0,KO/TKO,Elbows
2013-11-06,UFC Fight Night: Fight for the Troops 3,3,5:00,win,,Lorenz Larkin,Chris Camozzi,Middleweight,46,64,0,0,0,0,0,0,U-DEC,
2013-11-06,UFC Fight Night: Fight for the Troops 3,1,2:47,nc,nc,Yves Edwards,Yancy Medeiros,Lightweight,19,25,0,0,0,0,0,0,Overturned,
2013-11-06,UFC Fight Night: Fight for the Troops 3,3,5:00,win,,Seth Baczynski,Neil Magny,Welterweight,28,31,3,2,0,0,1,0,U-DEC,
2013-11-06,UFC Fight Night: Fight for the Troops 3,1,0:48,win,,Derek Brunson,Brian Houston,Middleweight,1,0,0,0,1,0,1,0,SUB,Rear Naked Choke
2013-10-26,UFC Fight Night: Machida vs Munoz,1,3:10,win,,Lyoto Machida,Mark Munoz,Middleweight,5,0,0,0,0,0,0,0,KO/TKO,Kick
2013-10-26,UFC Fight Night: Machida vs Munoz,1,1:57,nc,nc,Ross Pearson,Melvin Guillard,Lightweight,3,9,0,0,0,0,0,0,CNC,
2013-10-26,UFC Fight Night: Machida vs Munoz,2,4:41,win,,Jimi Manuwa,Ryan Jimmo,Light Heavyweight,48,36,0,0,0,0,0,0,KO/TKO,
2013-10-26,UFC Fight Night: Machida vs Munoz,3,5:00,win,,Norman Parke,Jon Tuck,Lightweight,81,67,1,0,0,0,0,0,U-DEC,
2013-10-26,UFC Fight Night: Machida vs Munoz,1,3:07,win,,Nico Musoke,Alessio Sakara,Middleweight,12,20,1,1,1,0,1,1,SUB,Armbar
2013-10-26,UFC Fight Night: Machida vs Munoz,1,2:51,win,,John Lineker,Phil Harris,Flyweight,31,14,0,0,0,0,0,0,KO/TKO,Punch
2013-10-26,UFC Fight Night: Machida vs Munoz,3,5:00,win,,Al Iaquinta,Piotr Hallmann,Lightweight,85,66,2,3,0,0,0,0,U-DEC,
2013-10-26,UFC Fight Night: Machida vs Munoz,2,2:12,win,,Luke Barnatt,Andrew Craig,Middleweight,39,26,1,0,1,0,2,0,SUB,Rear Naked Choke
2013-10-26,UFC Fight Night: Machida vs Munoz,3,5:00,win,,Jessica Andrade,Rosi Sexton,Women's Bantamweight,206,88,1,1,0,0,1,0,U-DEC,
2013-10-26,UFC Fight Night: Machida vs Munoz,3,5:00,win,,Cole Miller,Andy Ogle,Featherweight,21,27,0,2,1,0,2,0,U-DEC,
2013-10-26,UFC Fight Night: Machida vs Munoz,2,2:17,win,,Jimy Hettes,Rob Whiteford,Featherweight,5,15,3,0,2,0,4,0,SUB,Triangle Choke
2013-10-26,UFC Fight Night: Machida vs Munoz,1,4:17,win,,Bradley Scott,Michael Kuiper,Middleweight,14,7,0,1,2,0,0,0,SUB,Guillotine Choke
2013-10-19,UFC 166: Velasquez vs Dos Santos 3,5,3:09,win,,Cain Velasquez,Junior Dos Santos,Heavyweight,123,46,2,0,1,1,1,0,KO/TKO,Punch
2013-10-19,UFC 166: Velasquez vs Dos Santos 3,3,5:00,win,,Daniel Cormier,Roy Nelson,Heavyweight,74,17,3,0,0,0,0,0,U-DEC,
2013-10-19,UFC 166: Velasquez vs Dos Santos 3,3,5:00,win,,Gilbert Melendez,Diego Sanchez,Lightweight,96,42,1,1,0,2,0,1,U-DEC,
2013-10-19,UFC 166: Velasquez vs Dos Santos 3,1,1:33,win,,Gabriel Gonzaga,Shawn Jordan,Heavyweight,8,2,0,0,0,0,0,0,KO/TKO,Punch
2013-10-19,UFC 166: Velasquez vs Dos Santos 3,1,4:13,win,,John Dodson,Darrell Montague,Flyweight,28,10,0,0,0,0,0,0,KO/TKO,Punch
2013-10-19,UFC 166: Velasquez vs Dos Santos 3,3,5:00,win,,Tim Boetsch,CB Dollaway,Middleweight,41,57,0,3,3,0,0,4,S-DEC,
2013-10-19,UFC 166: Velasquez vs Dos Santos 3,1,1:48,win,,Hector Lombard,Nate Marquardt,Welterweight,10,4,0,0,0,0,0,0,KO/TKO,Punch
2013-10-19,UFC 166: Velasquez vs Dos Santos 3,3,5:00,nc,nc,Sarah Kaufman,Jessica Eye,Women's Bantamweight,87,65,0,0,0,0,0,0,Overturned,
2013-10-19,UFC 166: Velasquez vs Dos Santos 3,3,5:00,win,,KJ Noons,George Sotiropoulos,Lightweight,56,50,0,1,0,0,0,0,U-DEC,
2013-10-19,UFC 166: Velasquez vs Dos Santos 3,1,3:00,win,,Adlan Amagov,TJ Waldburger,Welterweight,15,4,0,0,0,0,0,0,KO/TKO,Punch
2013-10-19,UFC 166: Velasquez vs Dos Santos 3,1,1:52,win,,Tony Ferguson,Mike Rio,Lightweight,5,4,0,0,1,0,0,0,SUB,D'Arce Choke
2013-10-19,UFC 166: Velasquez vs Dos Santos 3,2,0:53,win,,Andre Fili,Jeremy Larsen,Featherweight,55,23,1,1,0,0,0,0,KO/TKO,Punch
2013-10-19,UFC 166: Velasquez vs Dos Santos 3,2,3:51,win,,Kyoji Horiguchi,Dustin Pague,Bantamweight,30,9,1,1,0,1,3,1,KO/TKO,Punches
2013-10-09,UFC Fight Night: Maia vs Shields,5,5:00,win,,Jake Shields,Demian Maia,Welterweight,35,24,1,3,0,0,5,1,S-DEC,
2013-10-09,UFC Fight Night: Maia vs Shields,2,3:01,win,,Dong Hyun Kim,Erick Silva,Welterweight,11,28,1,0,0,0,1,0,KO/TKO,Punch
2013-10-09,UFC Fight Night: Maia vs Shields,3,5:00,win,,Thiago Silva,Matt Hamill,Light Heavyweight,96,70,0,3,0,0,0,0,U-DEC,
2013-10-09,UFC Fight Night: Maia vs Shields,3,5:00,win,,Fabio Maldonado,Joey Beltran,Light Heavyweight,87,57,0,1,1,0,0,0,S-DEC,
2013-10-09,UFC Fight Night: Maia vs Shields,1,0:31,win,,Rousimar Palhares,Mike Pierce,Welterweight,0,2,0,1,2,0,0,0,SUB,Heel Hook
2013-10-09,UFC Fight Night: Maia vs Shields,3,5:00,win,,Raphael Assuncao,TJ Dillashaw,Bantamweight,32,29,0,2,1,3,0,1,S-DEC,
2013-10-09,UFC Fight Night: Maia vs Shields,3,5:00,win,,Igor Araujo,Ildemar Alcantara,Welterweight,21,18,1,3,1,3,6,1,U-DEC,
2013-10-09,UFC Fight Night: Maia vs Shields,3,5:00,win,,Yan Cabral,David Mitchell,Welterweight,18,5,4,0,1,1,11,0,U-DEC,
2013-10-09,UFC Fight Night: Maia vs Shields,2,4:31,win,,Chris Cariaso,Iliarde Santos,Flyweight,54,35,0,2,0,0,1,1,KO/TKO,Punches
2013-10-09,UFC Fight Night: Maia vs Shields,1,3:54,win,,Alan Patrick,Garett Whiteley,Lightweight,16,7,1,0,0,0,0,0,KO/TKO,Punch
2013-09-21,UFC 165: Jones vs Gustafsson,5,5:00,win,,Jon Jones,Alexander Gustafsson,Light Heavyweight,134,110,1,1,0,0,0,0,U-DEC,
2013-09-21,UFC 165: Jones vs Gustafsson,2,0:35,win,,Renan Barao,Eddie Wineland,Bantamweight,28,11,0,0,0,0,0,0,KO/TKO,Spinning Back Kick
2013-09-21,UFC 165: Jones vs Gustafsson,1,4:06,win,,Brendan Schaub,Matt Mitrione,Heavyweight,14,7,1,0,1,0,1,0,SUB,D'Arce Choke
2013-09-21,UFC 165: Jones vs Gustafsson,3,5:00,win,,Francis Carmont,Costas Philippou,Middleweight,29,7,5,0,0,0,14,0,U-DEC,
2013-09-21,UFC 165: Jones vs Gustafsson,3,5:00,win,,Khabib Nurmagomedov,Pat Healy,Lightweight,54,44,5,0,0,0,4,0,U-DEC,
2013-09-21,UFC 165: Jones vs Gustafsson,3,5:00,win,,Myles Jury,Mike Ricci,Lightweight,22,25,4,0,0,0,2,0,S-DEC,
2013-09-21,UFC 165: Jones vs Gustafsson,3,5:00,win,,Wilson Reis,Ivan Menjivar,Bantamweight,33,29,4,0,0,0,2,0,U-DEC,
2013-09-21,UFC 165: Jones vs Gustafsson,2,1:27,win,,Stephen Thompson,Chris Clements,Welterweight,23,17,2,0,0,0,3,0,KO/TKO,Punch
2013-09-21,UFC 165: Jones vs Gustafsson,1,4:05,win,,Mitch Gagnon,Dustin Kimura,Bantamweight,27,15,1,0,1,1,1,0,SUB,Guillotine Choke
2013-09-21,UFC 165: Jones vs Gustafsson,1,2:01,win,,John Makdessi,Renee Forte,Lightweight,20,7,0,0,0,0,0,0,KO/TKO,Punch
2013-09-21,UFC 165: Jones vs Gustafsson,3,5:00,win,,Michel Prazeres,Jesse Ronson,Lightweight,19,38,7,1,0,0,6,1,S-DEC,
2013-09-21,UFC 165: Jones vs Gustafsson,3,5:00,win,,Alex Caceres,Roland Delorme,Bantamweight,106,47,0,1,0,1,1,3,S-DEC,
2013-09-21,UFC 165: Jones vs Gustafsson,3,3:18,win,,Daniel Omielanczuk,Nandor Guelmino,Heavyweight,49,56,2,0,1,0,1,1,KO/TKO,Punch
2013-09-04,UFC Fight Night: Teixeira vs Bader,1,2:55,win,,Glover Teixeira,Ryan Bader,Light Heavyweight,14,11,1,0,0,1,0,0,KO/TKO,Punch
2013-09-04,UFC Fight Night: Teixeira vs Bader,1,2:47,win,,Jacare Souza,Yushin Okami,Middleweight,28,1,0,0,0,0,0,0,KO/TKO,Punch
2013-09-04,UFC Fight Night: Teixeira vs Bader,1,3:07,win,,Joseph Benavidez,Jussier Formiga,Flyweight,20,6,0,0,0,0,0,0,KO/TKO,Knee
2013-09-04,UFC Fight Night: Teixeira vs Bader,2,3:50,win,,Piotr Hallmann,Francisco Trinaldo,Lightweight,42,22,2,1,1,0,2,0,SUB,Kimura
2013-09-04,UFC Fight Night: Teixeira vs Bader,3,5:00,win,,Rafael Natal,Tor Troeng,Middleweight,39,9,0,0,1,0,10,4,U-DEC,
2013-09-04,UFC Fight Night: Teixeira vs Bader,3,3:28,win,,Ali Bagautinov,Marcos Vinicius,Flyweight,38,27,3,0,1,0,2,3,KO/TKO,Punch
2013-09-04,UFC Fight Night: Teixeira vs Bader,3,5:00,win,,Kevin Souza,Felipe Arantes,Featherweight,52,35,0,3,0,1,0,2,S-DEC,
2013-09-04,UFC Fight Night: Teixeira vs Bader,1,1:10,win,,Lucas Martins,Junior Hernandez,Bantamweight,10,4,0,0,1,0,1,0,SUB,Rear Naked Choke
2013-09-04,UFC Fight Night: Teixeira vs Bader,3,5:00,win,,Elias Silverio,Joao Zeferino,Welterweight,49,11,1,1,0,0,1,0,U-DEC,
2013-09-04,UFC Fight Night: Teixeira vs Bader,3,5:00,win,,Ivan Jorge,Keith Wisniewski,Welterweight,69,42,2,0,0,0,0,0,U-DEC,
2013-09-04,UFC Fight Night: Teixeira vs Bader,3,5:00,win,,Sean Spencer,Yuri Villefort,Welterweight,99,69,0,1,0,0,0,0,S-DEC,
2013-08-31,UFC 164: Henderson vs Pettis 2,1,4:41,win,,Anthony Pettis,Benson Henderson,Lightweight,9,11,0,0,1,0,0,0,SUB,Armbar
2013-08-31,UFC 164: Henderson vs Pettis 2,1,1:56,win,,Josh Barnett,Frank Mir,Heavyweight,26,9,0,0,0,0,0,0,KO/TKO,Knee
2013-08-31,UFC 164: Henderson vs Pettis 2,3,0:30,win,,Chad Mendes,Clay Guida,Featherweight,32,17,3,0,1,0,0,0,KO/TKO,Punch
2013-08-31,UFC 164: Henderson vs Pettis 2,3,1:54,win,,Ben Rothwell,Brandon Vera,Heavyweight,56,41,0,0,0,0,0,0,KO/TKO,Punches
2013-08-31,UFC 164: Henderson vs Pettis 2,3,5:00,win,,Dustin Poirier,Erik Koch,Featherweight,54,32,2,0,2,5,3,1,U-DEC,
2013-08-31,UFC 164: Henderson vs Pettis 2,3,5:00,win,,Gleison Tibau,Jamie Varner,Lightweight,26,37,2,1,0,1,5,1,S-DEC,
2013-08-31,UFC 164: Henderson vs Pettis 2,3,5:00,win,,Tim Elliott,Louis Gaudinot,Flyweight,116,28,6,0,2,0,6,0,U-DEC,
2013-08-31,UFC 164: Henderson vs Pettis 2,1,3:58,win,,Hyun Gyu Lim,Pascal Krauss,Welterweight,26,21,1,0,0,0,0,0,KO/TKO,Knee
2013-08-31,UFC 164: Henderson vs Pettis 2,3,5:00,win,,Chico Camus,Kyung Ho Kang,Bantamweight,28,18,0,3,1,0,2,8,U-DEC,
2013-08-31,UFC 164: Henderson vs Pettis 2,3,1:34,win,,Soa Palelei,Nikita Krylov,Heavyweight,29,45,4,0,0,2,4,0,KO/TKO,Punches
2013-08-31,UFC 164: Henderson vs Pettis 2,3,5:00,win,,Al Iaquinta,Ryan Couture,Lightweight,80,45,4,0,0,0,0,0,U-DEC,
2013-08-31,UFC 164: Henderson vs Pettis 2,1,0:57,win,,Magnus Cedenblad,Jared Hamman,Middleweight,4,3,0,0,1,0,1,0,SUB,Guillotine Choke
2013-08-28,UFC Fight Night: Condit vs Kampmann 2,4,0:54,win,,Carlos Condit,Martin Kampmann,Welterweight,100,35,0,6,2,0,2,1,KO/TKO,Punch
2013-08-28,UFC Fight Night: Condit vs Kampmann 2,3,5:00,win,,Rafael Dos Anjos,Donald Cerrone,Lightweight,39,40,2,1,0,0,0,1,U-DEC,
2013-08-28,UFC Fight Night: Condit vs Kampmann 2,1,2:26,win,,Kelvin Gastelum,Brian Melancon,Welterweight,14,7,1,0,1,0,1,0,SUB,Rear Naked Choke
2013-08-28,UFC Fight Night: Condit vs Kampmann 2,3,5:00,win,,Court McGee,Robert Whittaker,Welterweight,88,48,1,0,0,0,0,0,S-DEC,
2013-08-28,UFC Fight Night: Condit vs Kampmann 2,3,5:00,win,,Takeya Mizugaki,Erik Perez,Bantamweight,39,37,2,5,1,0,2,0,S-DEC,
2013-08-28,UFC Fight Night: Condit vs Kampmann 2,3,5:00,win,,Brad Tavares,Bubba McDaniel,Middleweight,30,14,0,1,0,0,0,3,U-DEC,
2013-08-28,UFC Fight Night: Condit vs Kampmann 2,3,1:32,win,,Dylan Andrews,Papy Abedi,Middleweight,20,19,2,3,0,3,1,4,KO/TKO,Punch
2013-08-28,UFC Fight Night: Condit vs Kampmann 2,1,1:23,win,,Brandon Thatch,Justin Edwards,Welterweight,17,2,1,0,0,0,0,0,KO/TKO,Punch
2013-08-28,UFC Fight Night: Condit vs Kampmann 2,3,5:00,win,,Darren Elkins,Hatsu Hioki,Featherweight,48,31,2,1,0,0,2,1,U-DEC,
2013-08-28,UFC Fight Night: Condit vs Kampmann 2,1,1:41,win,,Jason High,James Head,Welterweight,1,0,1,0,2,0,3,0,SUB,Guillotine Choke
2013-08-28,UFC Fight Night: Condit vs Kampmann 2,1,4:19,win,,Zak Cummings,Benny Alloway,Welterweight,5,6,2,0,1,0,2,0,SUB,D'Arce Choke
2013-08-28,UFC Fight Night: Condit vs Kampmann 2,2,4:57,nc,nc,Roger Bowling,Abel Trujillo,Lightweight,43,50,4,1,3,0,0,1,CNC,
2013-08-17,UFC Fight Night: Shogun vs Sonnen,1,4:47,win,,Chael Sonnen,Mauricio Rua,Light Heavyweight,5,0,2,0,2,0,3,0,SUB,Guillotine Choke
2013-08-17,UFC Fight Night: Shogun vs Sonnen,1,4:08,win,,Travis Browne,Alistair Overeem,Heavyweight,14,41,0,0,0,0,0,0,KO/TKO,Kick
2013-08-17,UFC Fight Night: Shogun vs Sonnen,3,5:00,win,,Urijah Faber,Iuri Alcantara,Bantamweight,54,8,4,1,0,1,1,2,U-DEC,
2013-08-17,UFC Fight Night: Shogun vs Sonnen,1,0:29,win,,Matt Brown,Mike Pyle,Welterweight,10,0,0,0,0,0,0,0,KO/TKO,Knee
2013-08-17,UFC Fight Night: Shogun vs Sonnen,3,5:00,win,,John Howard,Uriah Hall,Middleweight,33,41,2,2,1,0,1,0,S-DEC,
2013-08-17,UFC Fight Night: Shogun vs Sonnen,3,5:00,win,,Michael Johnson,Joe Lauzon,Lightweight,116,25,2,0,0,0,0,0,U-DEC,
2013-08-17,UFC Fight Night: Shogun vs Sonnen,2,3:43,win,,Michael McDonald,Brad Pickett,Bantamweight,51,17,0,1,2,0,0,0,SUB,Triangle Choke
2013-08-17,UFC Fight Night: Shogun vs Sonnen,3,5:00,win,,Conor McGregor,Max Holloway,Featherweight,53,23,4,0,0,0,6,0,U-DEC,
2013-08-17,UFC Fight Night: Shogun vs Sonnen,1,0:50,win,,Steven Siler,Mike Brown,Featherweight,6,3,0,0,0,0,0,0,KO/TKO,Punch
2013-08-17,UFC Fight Night: Shogun vs Sonnen,3,5:00,win,,Diego Brandao,Daniel Pineda,Featherweight,42,61,8,0,0,0,3,1,U-DEC,
2013-08-17,UFC Fight Night: Shogun vs Sonnen,3,5:00,win,,Manvel Gamburyan,Cole Miller,Featherweight,23,32,5,0,0,0,0,0,U-DEC,
2013-08-17,UFC Fight Night: Shogun vs Sonnen,1,2:07,win,,Ovince Saint Preux,Cody Donovan,Light Heavyweight,6,10,0,0,0,0,0,0,KO/TKO,Punches
2013-08-17,UFC Fight Night: Shogun vs Sonnen,1,0:58,win,,James Vick,Ramsey Nijem,Lightweight,0,0,0,1,1,0,0,0,SUB,Guillotine Choke
2013-08-03,UFC 163: Aldo vs Jung,4,2:00,win,,Jose Aldo,Chan Sung Jung,Featherweight,32,17,5,0,0,0,2,0,KO/TKO,Punches
2013-08-03,UFC 163: Aldo vs Jung,3,5:00,win,,Phil Davis,Lyoto Machida,Light Heavyweight,21,27,2,0,0,0,1,0,U-DEC,
2013-08-03,UFC 163: Aldo vs Jung,1,0:47,win,,Cezar Ferreira,Thiago Santos,Middleweight,3,0,0,0,1,0,0,0,SUB,Guillotine Choke
2013-08-03,UFC 163: Aldo vs Jung,3,5:00,win,,Thales Leites,Tom Watson,Middleweight,51,33,5,0,3,0,6,0,U-DEC,
2013-08-03,UFC 163: Aldo vs Jung,2,1:03,win,,John Lineker,Jose Maria,Flyweight,22,19,2,1,0,1,0,0,KO/TKO,Punches
2013-08-03,UFC 163: Aldo vs Jung,1,0:14,win,,Anthony Perosh,Vinny Magalhaes,Light Heavyweight,8,1,0,0,0,0,0,0,KO/TKO,Punch
2013-08-03,UFC 163: Aldo vs Jung,1,2:08,win,,Amanda Nunes,Sheila Gaff,Women's Bantamweight,10,3,2,0,0,0,2,1,KO/TKO,Elbows
2013-08-03,UFC 163: Aldo vs Jung,1,3:13,win,,Sergio Moraes,Neil Magny,Welterweight,13,7,1,0,1,0,3,0,SUB,Triangle Choke
2013-08-03,UFC 163: Aldo vs Jung,3,5:00,win,,Ian McCall,Iliarde Santos,Flyweight,92,43,1,1,0,0,1,0,U-DEC,
2013-08-03,UFC 163: Aldo vs Jung,3,5:00,win,,Rani Yahya,Josh Clopton,Featherweight,14,5,2,0,1,0,6,0,U-DEC,
2013-08-03,UFC 163: Aldo vs Jung,3,5:00,win,,Francimar Barroso,Ednaldo Oliveira,Light Heavyweight,31,19,2,0,0,0,1,0,U-DEC,
2013-08-03,UFC 163: Aldo vs Jung,1,1:36,win,,Viscardi Andrade,Bristol Marunde,Welterweight,12,0,0,0,0,0,0,0,KO/TKO,Punch
2013-07-27,UFC on FOX: Johnson vs Moraga,5,3:43,win,,Demetrious Johnson,John Moraga,Flyweight,67,32,12,1,3,0,13,0,SUB,Armbar
2013-07-27,UFC on FOX: Johnson vs Moraga,3,5:00,win,,Rory MacDonald,Jake Ellenberger,Welterweight,46,19,0,1,0,0,0,0,U-DEC,
2013-07-27,UFC on FOX: Johnson vs Moraga,2,0:24,win,,Robbie Lawler,Bobby Voelker,Welterweight,28,10,1,0,0,0,1,0,KO/TKO,Kick
2013-07-27,UFC on FOX: Johnson vs Moraga,2,3:57,win,,Liz Carmouche,Jessica Andrade,Women's Bantamweight,50,10,3,1,1,1,8,0,KO/TKO,Punches
2013-07-27,UFC on FOX: Johnson vs Moraga,2,4:59,win,,Jorge Masvidal,Michael Chiesa,Lightweight,24,24,0,2,2,0,3,0,SUB,D'Arce Choke
2013-07-27,UFC on FOX: Johnson vs Moraga,3,5:00,win,,Danny Castillo,Tim Means,Lightweight,25,38,6,0,0,0,0,1,U-DEC,
